,record_num,id,latitude,longitude,direction_id,current_stop_sequence,label,speed,trip_id,stop_id,bus_bearing,occupancy_status,current_status,updated_at
761,762,y1847,42.34149,-71.08314,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
762,763,y1834,42.36753166,-71.1070275,1,5.0,1834,,52110946,,121,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:40-04:00
763,764,y1827,42.34493674,-71.08653486,1,13.0,1827,,52111039,,160,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:41-04:00
764,765,y1805,42.33157126,-71.07846637,0,4.0,1805,,52110915,,120,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:42-04:00
765,766,y1795,42.36468206,-71.10241503,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:18:34-04:00
766,767,y1780,42.36386144,-71.10085753,0,18.0,1780,,52110975,,313,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:41-04:00
767,768,y1775,42.33690757,-71.07721794,1,17.0,1775,,52111025,,137,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:42-04:00
768,769,y1766,42.32987,-71.08406,1,1.0,1766,,52110996,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:02-04:00
769,770,y1722,42.36264517,-71.09916419,1,8.0,1722,,52110849,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:19-04:00
770,771,y1923,42.34223733,-71.0842845,1,14.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
771,772,y1857,42.33989972,-71.08073571,0,9.0,1857,,52110882,,326,FULL,IN_TRANSIT_TO,2022-08-10T18:18:59-04:00
772,773,y1847,42.34149,-71.08314,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
773,774,y1834,42.36690238,-71.10620894,1,6.0,1834,,52110946,,139,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:58-04:00
774,775,y1827,42.34424299,-71.08627793,1,13.0,1827,,52111039,,180,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:57-04:00
775,776,y1805,42.33133866,-71.07736918,0,5.0,1805,,52110915,,110,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:56-04:00
776,777,y1795,42.36488857,-71.10272059,0,18.0,1795,,52110787,,307,FULL,IN_TRANSIT_TO,2022-08-10T18:18:55-04:00
777,778,y1780,42.36399995,-71.10130409,0,18.0,1780,,52110975,,302,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:51-04:00
778,779,y1775,42.33617088,-71.07671459,1,17.0,1775,,52111025,,149,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:59-04:00
779,780,y1766,42.32985093,-71.08406265,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:46-04:00
780,781,y1722,42.36264517,-71.09916419,1,8.0,1722,,52110849,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:19-04:00
781,782,y1923,42.34220957,-71.0842001,1,15.0,1923,,52110816,,128,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:04-04:00
782,783,y1857,42.33989972,-71.08073571,0,10.0,1857,,52110882,,326,FULL,IN_TRANSIT_TO,2022-08-10T18:18:59-04:00
783,784,y1847,42.34149,-71.08314,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
784,785,y1834,42.36691,-71.1061,1,6.0,1834,,52110946,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:01-04:00
785,786,y1827,42.34427115,-71.08621685,1,13.0,1827,,52111039,,69,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:04-04:00
786,787,y1805,42.33128388,-71.07713722,0,5.0,1805,,52110915,,106,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:02-04:00
787,788,y1795,42.36495934,-71.10280806,0,18.0,1795,,52110787,,309,FULL,IN_TRANSIT_TO,2022-08-10T18:18:59-04:00
788,789,y1780,42.36412818,-71.10145944,0,18.0,1780,,52110975,,29,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:04-04:00
789,790,y1775,42.33626524,-71.07669363,1,17.0,1775,,52111025,,52,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:02-04:00
790,791,y1766,42.32985093,-71.08406265,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:46-04:00
791,792,y1722,42.36268,-71.09922,1,8.0,1722,,52110849,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:04-04:00
792,793,y1923,42.34185377,-71.08374542,1,15.0,1923,,52110816,,138,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:13-04:00
793,794,y1857,42.34028654,-71.08123206,0,10.0,1857,,52110882,,321,FULL,IN_TRANSIT_TO,2022-08-10T18:19:10-04:00
794,795,y1847,42.34149,-71.08314,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
795,796,y1834,42.3668712,-71.10615563,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:08-04:00
796,797,y1827,42.34430481,-71.08619446,1,13.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:11-04:00
797,798,y1805,42.33123503,-71.07704741,0,5.0,1805,,52110915,,102,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:13-04:00
798,799,y1795,42.36495491,-71.10293537,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:13-04:00
799,800,y1780,42.36418565,-71.10154084,0,18.0,1780,,52110975,,333,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:13-04:00
800,801,y1775,42.33628658,-71.07671944,1,17.0,1775,,52111025,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:06-04:00
801,802,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
802,803,y1722,42.36268,-71.09922,1,8.0,1722,,52110849,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:04-04:00
803,804,y1923,42.34173787,-71.08341934,1,15.0,1923,,52110816,,133,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:23-04:00
804,805,y1857,42.34025054,-71.08133961,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:21-04:00
805,806,y1847,42.34149,-71.08314,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:18:32-04:00
806,807,y1834,42.3668712,-71.10615563,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:08-04:00
807,808,y1827,42.34430481,-71.08619446,1,13.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:11-04:00
808,809,y1805,42.33125389,-71.07697137,0,5.0,1805,,52110915,,100,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:21-04:00
809,810,y1795,42.36495491,-71.10293537,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:13-04:00
810,811,y1780,42.36416543,-71.10154511,0,18.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:19-04:00
811,812,y1775,42.33577225,-71.07596469,1,18.0,1775,,52111025,,136,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:23-04:00
812,813,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
813,814,y1722,42.36263076,-71.09909028,1,8.0,1722,,52110849,,134,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:25-04:00
814,815,y1923,42.34167067,-71.08329538,1,15.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:36-04:00
815,816,y1857,42.34024787,-71.08135899,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:26-04:00
816,817,y1847,42.3415,-71.08315,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
817,818,y1834,42.36684321,-71.10614226,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
818,819,y1827,42.34423533,-71.08620939,1,13.0,1827,,52111039,,167,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:37-04:00
819,820,y1805,42.33141982,-71.07665813,0,5.0,1805,,52110915,,53,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:38-04:00
820,821,y1795,42.36496609,-71.10296919,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:35-04:00
821,822,y1780,42.36434655,-71.10183702,0,18.0,1780,,52110975,,309,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:38-04:00
822,823,y1775,42.33467738,-71.07485224,1,18.0,1775,,52111025,,155,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:36-04:00
823,824,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
824,825,y1722,42.36224505,-71.09833772,1,9.0,1722,,52110849,,127,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:36-04:00
825,826,y1923,42.34166967,-71.08328135,1,15.0,1923,,52110816,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:42-04:00
826,827,y1857,42.34024787,-71.08135899,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:26-04:00
827,828,y1847,42.3415,-71.08315,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
828,829,y1834,42.36684321,-71.10614226,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
829,830,y1827,42.3438362,-71.08622816,1,13.0,1827,,52111039,,160,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:42-04:00
830,831,y1805,42.33151319,-71.076433,0,5.0,1805,,52110915,,57,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:43-04:00
831,832,y1795,42.36516713,-71.10317846,0,18.0,1795,,52110787,,319,FULL,IN_TRANSIT_TO,2022-08-10T18:19:43-04:00
832,833,y1780,42.36436699,-71.10184977,0,18.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:41-04:00
833,834,y1775,42.33443774,-71.07486636,1,18.0,1775,,52111025,,182,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:46-04:00
834,835,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
835,836,y1722,42.36161357,-71.09736631,1,9.0,1722,,52110849,,132,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:46-04:00
836,837,y1857,42.34024787,-71.08135899,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:19:26-04:00
837,838,y1847,42.3415,-71.08315,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
838,839,y1834,42.36684321,-71.10614226,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
839,840,y1827,42.34321511,-71.08566827,1,14.0,1827,,52111039,,138,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:55-04:00
840,841,y1805,42.33155342,-71.07618235,0,5.0,1805,,52110915,,58,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:54-04:00
841,842,y1795,42.36530441,-71.10342203,0,18.0,1795,,52110787,,187,FULL,IN_TRANSIT_TO,2022-08-10T18:19:56-04:00
842,843,y1780,42.36437408,-71.1017805,0,18.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:53-04:00
843,844,y1775,42.33454218,-71.07473855,1,18.0,1775,,52111025,,18,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:54-04:00
844,845,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
845,846,y1722,42.36116483,-71.09678543,1,9.0,1722,,52110849,,137,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:53-04:00
846,847,y1857,42.34044557,-71.08159023,0,10.0,1857,,52110882,,320,FULL,IN_TRANSIT_TO,2022-08-10T18:20:04-04:00
847,848,y1847,42.3415,-71.08315,1,15.0,1847,,52111045,,135,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:32-04:00
848,849,y1834,42.36684116,-71.10613972,1,6.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:08-04:00
849,850,y1827,42.34307231,-71.08539738,1,14.0,1827,,52111039,,174,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:03-04:00
850,851,y1805,42.33230835,-71.07539961,0,5.0,1805,,52110915,,50,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:05-04:00
851,852,y1795,42.36518573,-71.10341087,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:05-04:00
852,853,y1780,42.36439256,-71.10184189,0,18.0,1780,,52110975,,298,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:03-04:00
853,854,y1775,42.33458875,-71.07469705,1,18.0,1775,,52111025,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:01-04:00
854,855,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
855,856,y1722,42.36091,-71.09621,1,9.0,1722,,52110849,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:06-04:00
856,857,y1857,42.34091711,-71.08213468,0,10.0,1857,,52110882,,321,FULL,IN_TRANSIT_TO,2022-08-10T18:20:13-04:00
857,858,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
858,859,y1834,42.3667041,-71.1059069,1,6.0,1834,,52110946,,131,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
859,860,y1827,42.34286802,-71.08544034,1,14.0,1827,,52111039,,148,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:15-04:00
860,861,y1805,42.33291538,-71.07438039,0,6.0,1805,,52110915,,41,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
861,862,y1795,42.36518573,-71.10341087,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:05-04:00
862,863,y1780,42.364731,-71.10255436,0,18.0,1780,,52110975,,308,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:16-04:00
863,864,y1775,42.33458875,-71.07469705,1,18.0,1775,,52111025,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:01-04:00
864,865,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
865,866,y1722,42.36090515,-71.09615519,1,9.0,1722,,52110849,,108,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
866,867,y1857,42.34129602,-71.08267184,0,10.0,1857,,52110882,,312,FULL,IN_TRANSIT_TO,2022-08-10T18:20:25-04:00
867,868,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
868,869,y1834,42.36631186,-71.10529861,1,6.0,1834,,52110946,,131,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:22-04:00
869,870,y1827,42.34302738,-71.08542653,1,14.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:21-04:00
870,871,y1805,42.33348508,-71.07343478,0,6.0,1805,,52110915,,29,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:26-04:00
871,872,y1795,42.36527473,-71.10345766,0,18.0,1795,,52110787,,252,FULL,IN_TRANSIT_TO,2022-08-10T18:20:27-04:00
872,873,y1780,42.3650821,-71.10305723,0,18.0,1780,,52110975,,280,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:26-04:00
873,874,y1775,42.33458742,-71.0747117,1,18.0,1775,,52111025,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:20-04:00
874,875,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
875,876,y1722,42.36076753,-71.09580921,1,9.0,1722,,52110849,,121,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:26-04:00
876,877,y1857,42.34164747,-71.0830888,0,10.0,1857,,52110882,,332,FULL,IN_TRANSIT_TO,2022-08-10T18:20:37-04:00
877,878,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
878,879,y1834,42.36590701,-71.10455969,1,7.0,1834,,52110946,,127,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:35-04:00
879,880,y1827,42.343,-71.08536,1,14.0,1827,,52111039,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:30-04:00
880,881,y1805,42.33350664,-71.07344616,0,6.0,1805,,52110915,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:38-04:00
881,882,y1795,42.36538484,-71.10374646,0,18.0,1795,,52110787,,311,FULL,IN_TRANSIT_TO,2022-08-10T18:20:39-04:00
882,883,y1780,42.3649846,-71.10337464,0,18.0,1780,,52110975,,217,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:39-04:00
883,884,y1775,42.33431626,-71.0745712,1,18.0,1775,,52111025,,138,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:37-04:00
884,885,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
885,886,y1722,42.36078032,-71.09581626,1,9.0,1722,,52110849,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:36-04:00
886,887,y1857,42.34166325,-71.08310726,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:46-04:00
887,888,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
888,889,y1834,42.36594575,-71.10443611,1,7.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:45-04:00
889,890,y1827,42.343,-71.08536,1,14.0,1827,,52111039,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:30-04:00
890,891,y1805,42.33352782,-71.07347956,0,6.0,1805,,52110915,,320,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
891,892,y1795,42.36539121,-71.10378141,0,18.0,1795,,52110787,,310,FULL,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
892,893,y1780,42.36495337,-71.10319868,0,18.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
893,894,y1775,42.33390169,-71.07362557,1,19.0,1775,,52111025,,136,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
894,895,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
895,896,y1722,42.36075894,-71.09576497,1,9.0,1722,,52110849,,115,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:46-04:00
896,897,y1857,42.34165737,-71.08310791,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:48-04:00
897,898,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
898,899,y1834,42.36595078,-71.10442072,1,7.0,1834,,52110946,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
899,900,y1827,42.343,-71.08536,1,14.0,1827,,52111039,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:30-04:00
900,901,y1805,42.33368792,-71.07349132,0,6.0,1805,,52110915,,34,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:55-04:00
901,902,y1795,42.36540364,-71.10377255,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:55-04:00
902,903,y1780,42.36495337,-71.10319868,0,18.0,1780,,52110975,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:47-04:00
903,904,y1775,42.33388997,-71.07360082,1,19.0,1775,,52111025,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:54-04:00
904,905,y1766,42.32985181,-71.0840624,1,1.0,1766,,52110996,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:19:07-04:00
905,906,y1722,42.36051403,-71.09535253,1,10.0,1722,,52110849,,120,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:59-04:00
906,907,y1857,42.34165737,-71.08310791,0,10.0,1857,,52110882,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:20:48-04:00
907,908,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
908,909,y1834,42.36593439,-71.10436325,1,7.0,1834,,52110946,,139,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:08-04:00
909,910,y1827,42.343,-71.08536,1,14.0,1827,,52111039,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:30-04:00
910,911,y1805,42.33382813,-71.07345115,0,6.0,1805,,52110915,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:06-04:00
911,912,y1795,42.36543622,-71.10374104,0,18.0,1795,,52110787,,0,FULL,IN_TRANSIT_TO,2022-08-10T18:21:08-04:00
912,913,y1780,42.36495634,-71.10325689,0,18.0,1780,,52110975,,269,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:09-04:00
913,914,y1775,42.33368101,-71.07351571,1,19.0,1775,,52111025,,217,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:07-04:00
914,915,y1766,42.32989,-71.08393,1,1.0,1766,,52110996,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:02-04:00
915,916,y1722,42.36003905,-71.09480118,1,10.0,1722,,52110849,,132,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:06-04:00
916,917,y1857,42.34162,-71.08312,0,10.0,1857,,52110882,,315,FULL,IN_TRANSIT_TO,2022-08-10T18:21:13-04:00
917,918,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
918,919,y1834,42.36546748,-71.10387867,1,7.0,1834,,52110946,,137,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:17-04:00
919,920,y1827,42.34310738,-71.08541257,1,14.0,1827,,52111039,,0,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:09-04:00
920,921,y1805,42.33382813,-71.07345115,0,6.0,1805,,52110915,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:06-04:00
921,922,y1795,42.36549865,-71.10399204,0,19.0,1795,,52110787,,305,FULL,IN_TRANSIT_TO,2022-08-10T18:21:16-04:00
922,923,y1780,42.36517509,-71.10344017,0,18.0,1780,,52110975,,312,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:15-04:00
923,924,y1775,42.33312758,-71.07406432,1,20.0,1775,,52111025,,234,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:17-04:00
924,925,y1766,42.32989,-71.08393,1,1.0,1766,,52110996,,135,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:02-04:00
925,926,y1722,42.35907258,-71.09371032,1,10.0,1722,,52110849,,143,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:20-04:00
926,927,y1857,42.34165347,-71.08312682,0,10.0,1857,,52110882,,294,FULL,IN_TRANSIT_TO,2022-08-10T18:21:25-04:00
927,928,y1847,42.34152268,-71.08310138,1,15.0,1847,,52111045,,0,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:20:14-04:00
928,929,y1834,42.36504585,-71.10336148,1,7.0,1834,,52110946,,143,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:27-04:00
929,930,y1827,42.34259218,-71.08472412,1,14.0,1827,,52111039,,138,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,2022-08-10T18:21:28-04:00
